F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,Class
10,950.1,9501,0.1,0.004036178886438305,10.53012048192771,0.09199031680875697,0.0077886538259130614,0.022523944847910746,0.0,340.9259259259259,0.9688453846963477,0,0.0,0.0,0.0,0.003683822755499421,0.0,0.006630880959898958,0,0,0,0,0,0,0,0,5,2,0,0,0,6,0,0,0,0,0,0,4,1,0,0,0,0.002947058204399537,0.0077886538259130614,Obfuscated
1,896.0,896,0.0,0.04570703013325942,6.875,0.24553571428571427,0.012276785714285714,0.0,0.0,146.16666666666666,0.9787946428571429,0,0.0,0.0,0.0,0.0033482142857142855,0.0,0.017857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0.0011160714285714285,0.011160714285714286,Obfuscated
1,672.0,672,0.0,0.06128396846737173,7.380952380952381,0.23065476190476192,0.011904761904761904,0.0,0.0,131.4,0.9776785714285714,0,0.0,0.0,0.0,0.004464285714285714,0.0,0.01636904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0.001488095238095238,0.010416666666666666,Obfuscated
1,466.0,466,0.0,0.08958150753603564,8.555555555555555,0.16523605150214593,0.015021459227467811,0.0,0.0,75.33333333333333,0.9699570815450643,0,0.0,0.0,0.0,0.0,0.0,0.012875536480686695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.002145922746781116,0.012875536480686695,Obfuscated
1,1106.0,1106,1.0,0.03751121437850228,7.423076923076923,0.17450271247739602,0.014466546112115732,0.0,0.0,98.18181818181819,0.976491862567812,1,0.0009041591320072332,0.0,0.0,0.0,0.0,0.015370705244122965,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,6,1,0,0,0,0.0009041591320072332,0.013562386980108499,Obfuscated
1,1430.0,1430,1.0,0.028886500385282822,6.605263157894737,0.17552447552447553,0.011888111888111888,0.0,0.0,107.76923076923077,0.9797202797202798,1,0.0006993006993006993,0.0,0.0,0.0,0.0,0.02027972027972028,4,3,0,0,0,0,0,0,5,0,0,1,0,1,1,0,0,0,0,0,6,1,0,0,0,0.0006993006993006993,0.011188811188811189,Obfuscated
1,931.0,931,0.0,0.045079479501197416,7.375,0.19011815252416756,0.01611170784103115,0.0,0.0,82.36363636363636,0.9731471535982814,1,0.0010741138560687433,0.0,0.0,0.0,0.0,0.01288936627282492,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,6,1,0,0,0,0.0010741138560687433,0.015037593984962405,Obfuscated
1,946.0,946,0.0,0.04445417274882174,7.84,0.20718816067653276,0.015856236786469344,0.0,0.0,83.72727272727273,0.9735729386892178,1,0.0010570824524312897,0.0,0.0,0.0,0.0,0.013742071881606765,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,6,1,0,0,0,0.0010570824524312897,0.014799154334038054,Obfuscated
1,921.0,921,0.0,0.045228834955609636,7.333333333333333,0.19109663409337677,0.016286644951140065,0.0,0.0,81.45454545454545,0.9728555917480999,1,0.0010857763300760044,0.0,0.0,0.0,0.0,0.013029315960912053,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,6,1,0,0,0,0.0010857763300760044,0.01520086862106406,Obfuscated
1,868.0,868,0.0,0.047778448300781776,7.318181818181818,0.18548387096774194,0.01728110599078341,0.0,0.0,93.88888888888889,0.9735023041474654,1,0.001152073732718894,0.0,0.0,0.0,0.0,0.012672811059907835,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5,1,0,0,0,0.001152073732718894,0.016129032258064516,Obfuscated
11,940.7272727272727,10348,0.18181818181818182,0.004063952878078148,10.699468085106384,0.38877077696173173,0.01352918438345574,0.029764205643602628,0.0,181.61111111111111,0.9477193660610747,0.5,0.00019327406262079628,0.0,0.0,0.016331658291457288,0.00028991109393119443,0.017877850792423655,0,0,6,0,0,1,0,0,0,15,0,1,0,10,0,0,1,0,6,0,4,1,0,0,0,0.0052183996907614995,0.01140316969462698,Obfuscated
3,5768.666666666667,17306,0.6666666666666666,0.002479835349471618,8.373056994818652,0.37351207673639203,0.007107361608690628,0.0020224199699526175,0.0,233.27397260273972,0.9839939905235179,1,0.00046226742170345545,0.0,0.0,0.0008089679879810471,0.001675719403675026,0.019588581994683926,0,0,0,0,0,5,0,0,0,29,0,13,0,21,0,46,10,0,0,4,15,3,0,0,0,0.0009823182711198428,0.006413960476135444,Obfuscated
9,191.22222222222223,1721,0.0,0.024972057756881733,6.270833333333333,0.1748983149331784,0.04241719930273097,0.15339918651946544,0.0,96.57142857142857,0.7855897733875654,1,0.0005810575246949448,0.0,0.0,0.0,0.0,0.011621150493898896,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,0,0,0,0.028471818710052294,0.046484601975595584,Obfuscated
1,2447.0,2447,1.0,0.01768970246176833,10.932432432432432,0.33060890886800165,0.009807928075194115,0.0,0.0,118.3157894736842,0.9186759297098488,0,0.0,0.0,0.0,0.004903964037597058,0.0,0.009807928075194115,0,0,0,0,0,1,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,1,0,0,0,0.0004086636697997548,0.00939926440539436,Obfuscated
1,1189.0,1189,1.0,0.03602734605909613,10.617647058823529,0.3036164844407065,0.010933557611438183,0.0,0.0,145.75,0.9806560134566863,0,0.0,0.0,0.0,0.002523128679562658,0.0,0.011774600504625737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.0008410428931875525,0.010092514718250631,Obfuscated
9,62.0,558,0.0,0.07657835160392971,7.8,0.06989247311827956,0.07706093189964158,0.33154121863799285,0.0,75.0,0.5376344086021505,0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.05017921146953405,0.07706093189964158,Obfuscated
9,287.8888888888889,2591,0.1111111111111111,0.016914896470207573,7.908045977011494,0.2655345426476264,0.021227325357005018,0.07526051717483596,0.0,151.86666666666667,0.8791972211501351,1,0.00038595137012736397,0.0,0.0,0.0034735623311462757,0.0015438054805094559,0.018525665766113468,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,0,1,0,0,0,5,1,0,0,0,0.010034735623311463,0.021999228097259745,Obfuscated
5,446.8,2234,0.2,0.01857851106393454,8.732394366197184,0.2775290957923008,0.01432408236347359,0.7170993733213966,0.0,122.17647058823529,0.9297224709042077,0,0.0,0.0,0.0,0.006266786034019696,0.0,0.019247985675917637,0,0,0,0,0,1,0,0,2,3,0,0,0,2,0,0,0,0,0,0,10,1,0,0,0,0.0035810205908683975,0.01387645478961504,Obfuscated
1,1663.0,1663,1.0,0.02555083617601078,11.6875,0.2248947684906795,0.012627781118460614,0.0,0.0,75.52380952380952,0.9536981358989778,0,0.0,0.0,0.0,0.005411906193625977,0.0036079374624173183,0.00841852074564041,0,0,1,0,0,1,0,1,0,2,0,0,0,10,0,1,1,0,1,1,4,1,0,0,0,0.0006013229104028864,0.012026458208057728,Obfuscated
1,338.0,338,0.0,0.11887728146943857,5.75,0.06804733727810651,0.020710059171597635,0.0,0.0,74.0,0.8757396449704142,0,0.0,0.0,0.0,0.0,0.0,0.011834319526627219,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,1,0,0,0,0.005917159763313609,0.01775147928994083,Obfuscated
21,80.38095238095238,1688,0.0,0.026655507460632104,8.571428571428571,0.07109004739336493,0.10426540284360189,0.6273696682464455,0.0,102.2,0.3027251184834123,0,0.0,0.0,0.0,0.001184834123222749,0.0,0.004146919431279621,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.08412322274881516,0.11552132701421801,Obfuscated
1,435.0,435,0.0,0.0951004675495007,8.333333333333334,0.11494252873563218,0.022988505747126436,0.0,0.0,84.0,0.9655172413793104,0,0.0,0.0,0.0,0.0,0.0,0.011494252873563218,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,5,1,0,0,0,0.004597701149425287,0.020689655172413793,Obfuscated
7,167.28571428571428,1171,0.0,0.03673687879892415,8.041666666666666,0.16481639624252775,0.03842869342442357,0.1443210930828352,0.0,120.875,0.8257899231426131,0,0.0,0.0,0.0,0.0,0.0034158838599487617,0.011955593509820665,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0.02220324508966695,0.03842869342442357,Obfuscated
1,2280.0,2280,1.0,0.018635094355056357,7.287878787878788,0.21096491228070174,0.010526315789473684,0.0,0.0,124.22222222222223,0.980701754385965,0,0.0,0.0,0.0,0.007456140350877193,0.0017543859649122807,0.013596491228070176,0,0,0,0,0,0,0,0,1,5,0,0,0,13,0,0,0,0,0,0,12,1,0,0,0,0.0004385964912280702,0.010087719298245614,Obfuscated
1,5856.0,5856,1.0,0.0071445171327846856,13.564245810055866,0.4146174863387978,0.006489071038251366,0.0,0.0,222.73076923076923,0.9889002732240437,0,0.0,0.0,0.0,0.01724726775956284,0.0006830601092896175,0.011099726775956284,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,35,1,0,0,0,0.00017076502732240437,0.006318306010928962,Obfuscated
1,368.0,368,0.0,0.11123405204353047,7.333333333333333,0.11956521739130435,0.01358695652173913,0.0,0.0,78.0,0.8478260869565217,0,0.0,0.0,0.0,0.0,0.0,0.016304347826086956,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.002717391304347826,0.010869565217391304,Obfuscated
1,2421.0,2421,1.0,0.01705485828632827,11.88976377952756,0.6237092110698058,0.0020652622883106154,0.0,0.0,99.625,0.9876084262701363,0,0.0,0.0,0.0,0.0,0.0,0.01982651796778191,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.0004130524576621231,0.0016522098306484924,Obfuscated
7,334.85714285714283,2344,0.14285714285714285,0.018149160295382917,7.337837837837838,0.23165529010238908,0.022610921501706484,0.07209897610921502,0.0,109.89473684210526,0.8907849829351536,1,0.0008532423208191126,0.0,0.0,0.005972696245733789,0.002559726962457338,0.01749146757679181,0,0,0,0,0,1,0,0,0,7,0,0,0,7,0,0,0,0,0,0,4,1,0,0,0,0.010665529010238909,0.022610921501706484,Obfuscated
21,114.85714285714286,2412,0.0,0.018824240769811058,10.097560975609756,0.17164179104477612,0.07587064676616916,0.43905472636815923,0.0,179.14285714285714,0.5199004975124378,1.5,0.0008291873963515755,0.0,0.0,0.00538971807628524,0.0,0.008706467661691543,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0.05887230514096186,0.08374792703150911,Obfuscated
7,265.57142857142856,1859,0.14285714285714285,0.023359846833212745,8.803921568627452,0.2415277030661646,0.027972027972027972,0.09090909090909091,0.0,149.54545454545453,0.884884346422808,1.5,0.0010758472296933835,0.0,0.0,0.0037654653039268424,0.0010758472296933835,0.013448090371167294,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,4,1,0,0,0,0.013986013986013986,0.027972027972027972,Obfuscated
15,55.6,834,0.0,0.05162143133538646,7.428571428571429,0.06235011990407674,0.08752997601918465,0.43764988009592326,0.0,66.16666666666667,0.47601918465227816,0,0.001199040767386091,0.0,0.0,0.0,0.0,0.007194244604316547,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0.05635491606714628,0.09232613908872901,Obfuscated
1,592.0,592,0.0,0.07027269592829531,7.363636363636363,0.13682432432432431,0.02702702702702703,0.0,0.0,80.42857142857143,0.9510135135135135,0,0.0033783783783783786,0.0,0.0,0.0,0.0,0.008445945945945946,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,4,1,0,0,0,0.0033783783783783786,0.02533783783783784,Obfuscated
1,503.0,503,0.0,0.08297269932346714,7.454545454545454,0.16302186878727634,0.019880715705765408,0.0,0.0,97.4,0.9681908548707754,0,0.0,0.0,0.0,0.0,0.0,0.011928429423459244,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4,1,0,0,0,0.0019880715705765406,0.017892644135188866,Obfuscated
1,464.0,464,0.0,0.08820219538118332,7.2,0.15517241379310345,0.01939655172413793,0.0,0.0,79.75,0.6875,0,0.0,0.0,0.0,0.0,0.0,0.010775862068965518,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4,1,0,0,0,0.0021551724137931034,0.017241379310344827,Obfuscated
1,6923.0,6923,1.0,0.006068496067233245,10.89056603773585,0.4168712985699841,0.006355626173624151,0.0,0.0,151.82222222222222,0.9868554095045501,0,0.0,0.0,0.0,0.01560017333525928,0.0002888920988010978,0.016755741730463673,0,4,0,0,0,0,0,0,0,3,0,1,0,18,1,1,0,0,0,0,22,1,0,0,0,0.0002888920988010978,0.006211180124223602,Obfuscated
44,47.61363636363637,2095,0.0,0.0197143950804537,6.777777777777778,0.029116945107398567,0.13174224343675417,0.8009546539379475,0.0,71.14285714285714,0.23770883054892603,0,0.00047732696897374703,0.0,0.0,0.0,0.0,0.0038186157517899762,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,4,1,0,0,0,0.05250596658711217,0.10835322195704057,Obfuscated
1,1126.0,1126,1.0,0.036964672418905546,10.121212121212121,0.2966252220248668,0.0053285968028419185,0.0,0.0,100.72727272727273,0.9840142095914742,0,0.0,0.0,0.0,0.008880994671403197,0.0,0.014209591474245116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.0008880994671403197,0.004440497335701598,Obfuscated
1,373.0,373,0.0,0.10869581174148986,5.833333333333333,0.0938337801608579,0.013404825737265416,0.0,0.0,76.0,0.8150134048257373,0,0.0,0.0,0.0,0.0,0.005361930294906166,0.01876675603217158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.002680965147453083,0.010723860589812333,Obfuscated
1,1247.0,1247,1.0,0.034109529994238386,11.108108108108109,0.32959101844426625,0.009623095429029671,0.0,0.0,111.18181818181819,0.9807538091419407,0,0.0,0.0,0.0,0.011226944667201283,0.0,0.009623095429029671,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,4,1,0,0,0,0.0008019246190858059,0.008821170809943865,Obfuscated
1,61.0,61,0.0,0.6194597948929674,9.0,0.14754098360655737,0.03278688524590164,0.0,0.0,57.0,0.9344262295081968,0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.01639344262295082,Obfuscated
1,3102.0,3102,1.0,0.013577720516850026,21.223684210526315,0.5199871050934881,0.0051579626047711154,0.0,0.0,109.17857142857143,0.9854932301740812,1,0.0003223726627981947,0.0,0.0,0.037395228884590584,0.0,0.008059316569954868,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,11,1,0,0,0,0.0006447453255963894,0.004835589941972921,Obfuscated
1,911.0,911,0.0,0.04637922582804888,9.35483870967742,0.31833150384193193,0.012074643249176729,0.0,0.0,99.11111111111111,0.9791437980241493,1,0.0010976948408342481,0.0,0.0,0.0,0.0,0.010976948408342482,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0.0010976948408342481,0.010976948408342482,Obfuscated
1,952.0,952,0.0,0.04438649972262178,11.333333333333334,0.35714285714285715,0.011554621848739496,0.0,0.0,103.66666666666667,0.9800420168067226,1,0.0010504201680672268,0.0,0.0,0.017857142857142856,0.0,0.01050420168067227,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0.0010504201680672268,0.01050420168067227,Obfuscated
1,1096.0,1096,1.0,0.03907609084408015,9.818181818181818,0.2956204379562044,0.012773722627737226,0.0,0.0,118.55555555555556,0.9735401459854015,0,0.0009124087591240876,0.0,0.0,0.0,0.0,0.010948905109489052,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,1,0,0,0,0.0009124087591240876,0.011861313868613138,Obfuscated
3,664.3333333333334,1993,0.3333333333333333,0.02091567988213894,6.880952380952381,0.14500752634219768,0.020572002007024585,0.8058203712995484,0.0,100.05263157894737,0.9538384345208228,3,0.0005017561465127947,0.0,0.0,0.0,0.002007024586051179,0.022579026593075764,0,0,0,0,0,1,0,0,3,4,0,0,0,3,0,0,0,0,0,0,19,1,0,0,0,0.004515805318615153,0.02007024586051179,Obfuscated
1,172171.0,172171,1.0,0.00023973413129201168,9.754884547069272,0.22328963646607153,0.009629960910954806,0.0,0.0,109.65217391304348,0.9814312514883459,0,0.0,0.0,0.0,0.005860452689477322,0.002189683512322052,0.018185408692520808,8,3,14,2,0,169,0,2,107,680,9,34,0,348,1,252,2,0,14,67,784,27,0,0,0,0.0003833398191333035,0.00962415273187703,Obfuscated
1,387.0,387,0.0,0.10657139349751878,9.75,0.10077519379844961,0.01808785529715762,0.0,0.0,74.6,0.9638242894056848,0,0.0,0.0,0.0,0.0,0.0,0.0103359173126615,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,1,0,0,0,0.002583979328165375,0.015503875968992248,Obfuscated
1,406.0,406,0.0,0.10168119815953862,7.333333333333333,0.10837438423645321,0.017241379310344827,0.0,0.0,76.8,0.9458128078817734,0,0.0,0.0,0.0,0.0,0.0,0.012315270935960592,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.0024630541871921183,0.014778325123152709,Obfuscated
1,399.0,399,0.0,0.10304565521800958,9.2,0.11528822055137844,0.017543859649122806,0.0,0.0,75.4,0.9448621553884712,0,0.0,0.0,0.0,0.0,0.0,0.012531328320802004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.002506265664160401,0.015037593984962405,Obfuscated
1,385.0,385,0.0,0.11262378984694434,11.0,0.17142857142857143,0.012987012987012988,0.0,0.0,74.8,0.9714285714285714,0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.0025974025974025974,0.01038961038961039,Obfuscated
10,77.4,774,0.0,0.05661131591000233,8.384615384615385,0.14082687338501293,0.06330749354005168,0.29069767441860467,0.0,73.85714285714286,0.6679586563307494,0,0.0,0.0,0.0,0.0,0.0,0.00904392764857881,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.037467700258397935,0.06459948320413436,Obfuscated
10,256.3,2563,0.1,0.016611418555114704,11.103896103896103,0.333593445181428,0.02497073741708935,0.08349590323839251,0.0,103.72727272727273,0.8903628560280921,0,0.0,0.0,0.0,0.01404603979711276,0.0,0.015216543113538821,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,4,1,0,0,0,0.01131486539211861,0.02497073741708935,Obfuscated
10,163.9,1639,0.0,0.026591589582250396,11.024390243902438,0.27577791336180596,0.036607687614399025,0.1305674191580232,0.0,137.4,0.8383160463697377,0,0.0,0.0,0.0,0.005491153142159854,0.0,0.010982306284319707,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,4,1,0,0,0,0.018303843807199512,0.036607687614399025,Obfuscated
1,470.0,470,0.0,0.0900831586045225,10.625,0.18085106382978725,0.019148936170212766,0.0,0.0,59.714285714285715,0.8893617021276595,0,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0.002127659574468085,0.01702127659574468,Obfuscated
7,703.7142857142857,4926,0.14285714285714285,0.008766546923167674,8.388489208633093,0.23670320747056436,0.016240357287860333,0.03430775477060495,0.0,166.67857142857142,0.9474218432805521,2.2,0.0010150223304912708,0.0,0.0,0.007511165245635404,0.001218026796589525,0.01603735282176208,0,0,0,0,0,3,0,0,0,7,0,1,0,10,0,0,0,0,0,0,32,1,0,0,0,0.005278116118554608,0.016240357287860333,Obfuscated
1,1514.0,1514,1.0,0.02492775636339003,46.857142857142854,0.6499339498018494,0.005284015852047556,0.0,0.0,214.14285714285714,0.9900924702774109,0,0.0,0.0,0.0,0.1036988110964333,0.0,0.005284015852047556,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0.0006605019815059445,0.004623513870541612,Obfuscated
136,70.49264705882354,9587,0.007352941176470588,0.004401472999832302,6.955555555555556,0.032648378011891105,0.15427140919995827,0.6441013872952958,0.0,97.84848484848484,0.33681026389902996,2.75,0.00041723166788359235,0.0,0.0,0.00041723166788359235,0.0014603108375925732,0.0030249295921560447,2,8,0,1,0,5,0,0,2,15,0,0,0,23,2,0,1,0,0,1,15,1,0,0,0,0.04474809638051528,0.0816730989882132,Obfuscated
1,27057.0,27057,1.0,0.0015074119061803423,9.143631436314363,0.37409912407140483,0.003400229145877222,0.0,0.0,77.84210526315789,0.9839228295819936,0,0.0,0.0,0.0,0.011937761023025465,0.0,0.01844254721513841,0,0,0,0,0,0,0,0,0,0,0,13,0,8,0,4,0,0,0,0,64,1,0,0,0,3.69590124551872e-05,0.003363270133422035,Obfuscated
2,870.0,1740,0.5,0.02410815457812429,5.821428571428571,0.18735632183908046,0.021264367816091954,0.0,0.0,90.05555555555556,0.9316091954022988,0,0.0,0.0,0.0,0.0,0.0,0.028160919540229885,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,27,0,0,0,0,4,1,0,0,0,0.007471264367816092,0.021264367816091954,Obfuscated
1,2931.0,2931,1.0,0.014301455199056531,7.795918367346939,0.260661890139884,0.010576595018764927,0.0,0.0,119.83333333333333,0.9812350733538041,2,0.000682360968952576,0.0,0.0,0.0010235414534288639,0.0020470829068577278,0.013988399863527807,0,0,0,0,0,7,0,0,0,14,0,0,0,5,0,0,0,0,0,0,21,1,0,0,0,0.000341180484476288,0.01023541453428864,Obfuscated
9,65.33333333333333,588,0.0,0.0729069114855497,7.8,0.0663265306122449,0.07482993197278912,0.31462585034013607,0.0,74.6,0.6343537414965986,0,0.0,0.0,0.0,0.0,0.0,0.008503401360544218,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0.047619047619047616,0.07482993197278912,Obfuscated
10,535.2,5352,0.2,0.007965508537840197,11.89090909090909,0.3665919282511211,0.015881913303437967,0.03998505231689088,0.0,109.26086956521739,0.9390881913303438,0,0.0001868460388639761,0.0,0.0,0.01233183856502242,0.0,0.011584454409566517,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0.00523168908819133,0.015881913303437967,Obfuscated
1,645.0,645,0.0,0.06548945242562722,7.818181818181818,0.13333333333333333,0.017054263565891473,0.0,0.0,62.4,0.9674418604651163,0,0.0,0.0,0.0,0.0,0.0,0.017054263565891473,0,0,0,0,0,1,0,0,0,2,1,0,0,3,0,1,0,0,0,0,5,1,0,0,0,0.0015503875968992248,0.015503875968992248,Obfuscated
1,1905.0,1905,1.0,0.02220566772470581,20.833333333333332,0.3937007874015748,0.005774278215223097,0.0,0.0,117.3125,0.9853018372703412,0,0.0,0.0,0.0,0.026246719160104987,0.0,0.010498687664041995,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0,0.0005249343832020997,0.005249343832020997,Obfuscated
1,1882.0,1882,1.0,0.022238638837712637,7.111111111111111,0.13602550478214664,0.019128586609989374,0.0,0.0,91.35,0.9707757704569607,2,0.002656748140276302,0.0,0.0,0.0021253985122210413,0.0,0.010626992561105207,4,5,0,0,0,0,0,0,8,0,0,2,0,1,1,0,1,0,0,0,13,1,0,0,0,0.0021253985122210413,0.018597236981934114,Obfuscated
7,92.0,644,0.0,0.06755663610009753,10.857142857142858,0.11801242236024845,0.06055900621118013,0.26242236024844723,0.0,83.25,0.5170807453416149,0,0.0,0.0,0.0,0.0,0.0,0.007763975155279503,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0.03881987577639751,0.06055900621118013,Obfuscated
2,4791.5,9583,1.0,0.0045169231965415235,8.255725190839694,0.22571219868517164,0.005634978607951581,0.8901179171449441,0.0,106.6590909090909,0.979442763226547,2,0.0005217572785140353,0.0,0.0,0.00031305436710842114,0.0008348116456224564,0.021392048419075445,0,0,0,0,0,9,0,0,1,26,0,0,0,11,0,81,0,0,0,0,22,2,0,0,0,0.00031305436710842114,0.005530627152248774,Obfuscated
1,1446.0,1446,1.0,0.02900353294960797,9.966666666666667,0.4135546334716459,0.008990318118948824,0.0,0.0,118.5,0.983402489626556,1,0.0006915629322268327,0.0,0.0,0.01590594744121715,0.0013831258644536654,0.014522821576763486,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0.0006915629322268327,0.008298755186721992,Obfuscated
1,1010.0,1010,1.0,0.041574169319349104,5.8,0.2584158415841584,0.011881188118811881,0.0,0.0,98.9,0.9792079207920792,1,0.0009900990099009901,0.0,0.0,0.0,0.011881188118811881,0.019801980198019802,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0.0009900990099009901,0.01089108910891089,Obfuscated
1,1078.0,1078,1.0,0.03852305145521946,5.8979591836734695,0.2680890538033395,0.011131725417439703,0.0,0.0,105.7,0.9805194805194806,1,0.0009276437847866419,0.0,0.0,0.0027829313543599257,0.011131725417439703,0.01855287569573284,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0.0009276437847866419,0.01020408163265306,Obfuscated
1,5973.0,5973,1.0,0.006790511957727742,10.131578947368421,0.7090239410681399,0.0011719403984597355,0.0,0.0,993.1666666666666,0.9976561192030805,0,0.0,0.0,0.0,0.00016742005692281934,0.0,0.0010045203415369162,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.00016742005692281934,0.0010045203415369162,Obfuscated
7,595.5714285714286,4169,0.14285714285714285,0.010384823381128377,12.68041237113402,0.29503478052290716,0.021348045094746942,0.040537299112497004,0.0,244.1875,0.9371551930918686,1,0.0007195970256656273,0.0,0.0,0.028304149676181337,0.0014391940513312545,0.015351403214200048,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,4,1,0,0,0,0.00959462700887503,0.021348045094746942,Obfuscated
10,159.6,1596,0.0,0.02695048898354285,10.98076923076923,0.35776942355889724,0.03195488721804511,0.13408521303258145,0.0,95.42857142857143,0.8370927318295739,0,0.0,0.0,0.0,0.009398496240601503,0.0,0.007518796992481203,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,1,0,0,0,0.017543859649122806,0.03195488721804511,Obfuscated
