@relation features

@attribute F1 numeric
@attribute F2 numeric
@attribute F3 numeric
@attribute F4 numeric
@attribute F5 numeric
@attribute F6 numeric
@attribute F7 numeric
@attribute F8 numeric
@attribute F9 numeric
@attribute F10 numeric
@attribute F11 numeric
@attribute F12 numeric
@attribute F13 numeric
@attribute F14 numeric
@attribute F15 numeric
@attribute F16 numeric
@attribute F17 numeric
@attribute F18 numeric
@attribute F19 numeric
@attribute F20 numeric
@attribute F21 numeric
@attribute F22 numeric
@attribute F23 numeric
@attribute F24 numeric
@attribute F25 numeric
@attribute F26 numeric
@attribute F27 numeric
@attribute F28 numeric
@attribute F29 numeric
@attribute F30 numeric
@attribute F31 numeric
@attribute F32 numeric
@attribute F33 numeric
@attribute F34 numeric
@attribute F35 numeric
@attribute F36 numeric
@attribute F37 numeric
@attribute F38 numeric
@attribute F39 numeric
@attribute F40 numeric
@attribute F41 numeric
@attribute F42 numeric
@attribute F43 numeric
@attribute F44 numeric
@attribute F45 numeric
@attribute F46 numeric
@attribute F47 numeric
@attribute Class {Not-obfuscated,Obfuscated}

@data
10,613,6130,0.2,0.007169,10.928205,0.347635,0.015824,0.031811,0,185.193548,0.936542,0.5,0.000326,0,0,0,0.009135,0.000326,0.015498,0,0,0,0,0,2,0,0,0,9,0,3,0,8,0,0,1,0,0,1,4,1,0,0,0,0.006688,0.016313,Obfuscated
1,174471,174471,1,0.00024,8.539659,0.229557,0.008414,0,0,188.009836,0.986003,2.201149,0.000997,0,0,0,0.00317,0.003817,0.017373,19,20,13,5,0,61,0,1,130,286,6,56,0,436,4,219,14,0,14,68,553,1,0,0,0,0.000378,0.008408,Obfuscated
1,2446,2446,1,0.017498,7.9,0.226083,0.012265,0,0,150,0.981194,1,0.000409,0,0,0,0.000409,0,0.018397,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,4,1,0,0,0,0.001226,0.011856,Obfuscated
9,712,6408,0.111111,0.006496,7,0.062266,0.016698,0.02887,0,168.277778,0.945381,0,0,0,0,0,0,0.004994,0.021848,0,0,0,0,0,6,0,0,1,12,0,0,0,9,0,0,0,0,0,0,4,1,0,0,0,0.004682,0.016698,Obfuscated
10,768.4,7684,0.1,0.005446,7.649606,0.252863,0.010411,0.02785,0,70.240385,0.950677,0,0,0,0,0,0.002863,0,0.010932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.003644,0.010411,Obfuscated
1,2370,2370,1,0.017581,12.679487,0.4173,0.01097,0,0,211.909091,0.983544,0,0,0,0,0,0.019831,0,0.013924,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.000422,0.010549,Obfuscated
82,69.52439,5701,0.012195,0.007713,6.96,0.061042,0.113313,0.656727,0,76.351351,0.495527,0,0.000351,0,0,0,0.001052,0.000702,0.006841,0,0,0,0,0,1,0,0,0,18,0,0,0,13,0,3,1,0,0,0,10,1,0,0,0,0.017541,0.057885,Obfuscated
1,13539,13539,1,0.002851,9.043233,0.355344,0.001108,0,0,232.155172,0.994534,0,0,0,0,0,0.01359,0,0.019942,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0,0.000074,0.001034,Obfuscated
1,10957,10957,1,0.003688,7.100569,0.341517,0.004655,0,0,187,0.989869,0,0,0,0,0,0.004198,0,0.023638,0,0,0,0,0,2,0,0,0,3,0,0,0,24,0,8,0,0,0,0,22,1,0,0,0,0.000091,0.004563,Obfuscated
7,80.285714,562,0,0.07616,7.666667,0.081851,0.069395,0.300712,0,75,0.533808,0,0,0,0,0,0,0,0.008897,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0.044484,0.069395,Obfuscated
1,2777,2777,1,0.015661,10.555556,0.273677,0.011523,0,0,87.516129,0.976954,0,0,0,0,0,0,0,0.009003,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0,4,1,0,0,0,0.00036,0.011163,Obfuscated
1,3275,3275,1,0.012352,6.863158,0.398168,0.003664,0,0,202.875,0.991145,1,0.000305,0,0,0,0,0,0.032977,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0.000305,0.003359,Obfuscated
1,2154,2154,1,0.0196,6.482759,0.174559,0.012999,0,0,73.607143,0.956825,1.333333,0.001393,0,0,0,0,0,0.013463,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,0,0,0,4,1,0,0,0,0.001393,0.012535,Obfuscated
1,2359,2359,1,0.017864,12.820896,0.364137,0.006783,0,0,116.05,0.983891,0,0,0,0,0,0.016109,0,0.013989,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,1,0,0,0,0.000424,0.006359,Obfuscated
1,1223,1223,1,0.033867,15.862069,0.376124,0.013083,0,0,115.8,0.946852,0,0,0,0,0,0.035159,0,0.013083,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,4,3,0,0,2,4,1,0,0,0,0.003271,0.012265,Obfuscated
1,1638,1638,1,0.026044,7.836066,0.291819,0.009768,0,0,179.111111,0.984127,0,0,0,0,0,0,0,0.021978,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.000611,0.009158,Obfuscated
1,2477,2477,1,0.017207,12.543689,0.521599,0.006056,0,0,245.3,0.990311,1,0.000404,0,0,0,0.022608,0,0.007671,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0.000404,0.005652,Obfuscated
1,1360,1360,1,0.030953,9.421875,0.443382,0.008088,0,0,167.75,0.986765,1,0.000735,0,0,0,0,0,0.007353,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0.000735,0.007353,Obfuscated
10,61.4,614,0,0.070451,9,0.102606,0.074919,0.333876,0,79.75,0.519544,0,0,0,0,0,0,0,0.008143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.047231,0.074919,Obfuscated
13,60.923077,792,0,0.054245,11.666667,0.088384,0.087121,0.540404,0,78,0.393939,0,0,0,0,0,0,0,0.006313,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.056818,0.087121,Obfuscated
7,184,1288,0,0.033382,8.606061,0.220497,0.034938,0.131211,0,131,0.813665,1,0.000776,0,0,0,0.009317,0,0.015528,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,10,1,0,0,0,0.01941,0.034938,Obfuscated
1,370,370,0,0.109433,5.571429,0.105405,0.013514,0,0,71.6,0.967568,0,0,0,0,0,0,0,0.016216,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.002703,0.010811,Obfuscated
1,358,358,0,0.111833,6.166667,0.103352,0.013966,0,0,73.5,0.821229,0,0,0,0,0,0,0,0.01676,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.002793,0.011173,Obfuscated
1,3663,3663,1,0.011263,6.209877,0.137319,0.015834,0,0,224.375,0.980071,1,0.000273,0,0,0,0,0,0.015288,24,24,0,0,0,0,0,0,18,0,0,0,0,1,7,0,0,0,0,0,4,1,0,0,0,0.000273,0.015561,Obfuscated
1,33,33,0,1.079561,0,0,0,0,0,23,0.69697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Obfuscated
1,1249,1249,1,0.03324,6.625,0.21217,0.01281,0,0,93.923077,0.977582,0,0,0,0,0,0,0,0.020016,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,0.000801,0.01201,Obfuscated
1,1420,1420,1,0.029203,7.156863,0.257042,0.011972,0,0,116,0.980282,1,0.000704,0,0,0,0.004225,0,0.015493,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0.000704,0.011268,Obfuscated
1,686,686,0,0.059337,6.954545,0.223032,0.010204,0,0,111.833333,0.978134,1,0.001458,0,0,0,0.002915,0,0.014577,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.001458,0.008746,Obfuscated
1,25349,25349,1,0.001711,7.794344,0.23922,0.009507,0,0,127.758974,0.9828,1.307692,0.000513,0,0,0,0.000434,0.001657,0.019527,3,3,0,5,0,34,0,0,8,116,12,26,0,38,1,96,15,0,0,21,49,2,0,0,0,0.00071,0.009468,Obfuscated
1,545,545,0,0.074882,7.545455,0.152294,0.014679,0,0,88.166667,0.970642,0,0,0,0,0,0.001835,0,0.014679,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,1,0,0,0,0.00367,0.012844,Obfuscated
9,150.111111,1351,0,0.031832,7,0.139896,0.051813,0.195411,0,75.846154,0.72983,1,0.00074,0,0,0,0,0,0.011843,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0.036269,0.056995,Obfuscated
1,3336,3336,1,0.01245,7.635514,0.244904,0.010192,0,0,234.928571,0.985911,3.666667,0.000899,0,0,0,0.003297,0,0.013489,3,3,0,0,0,0,0,0,1,2,0,1,0,1,1,0,1,0,0,0,10,2,0,0,0,0.0006,0.009892,Obfuscated
1,636,636,0,0.065676,10.75,0.27044,0.012579,0,0,90,0.566038,0,0,0,0,0,0.011006,0.003145,0.014151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.001572,0.011006,Obfuscated
10,136.7,1367,0,0.030683,18.85,0.275786,0.034382,0.156547,0,139.625,0.817118,0,0,0,0,0,0.021946,0,0.008778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.020483,0.034382,Obfuscated
1,849,849,0,0.048696,8.821429,0.290931,0.007067,0,0,83.1,0.978799,0,0,0,0,0,0.009423,0,0.012956,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0.001178,0.005889,Obfuscated
7,103.571429,725,0,0.060048,7.4375,0.164138,0.053793,0.233103,0,99,0.682759,0,0.001379,0,0,0,0,0,0.011034,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.034483,0.053793,Obfuscated
1,3858,3858,1,0.010963,7.44,0.241058,0.01296,0,0,103.472222,0.965526,0,0,0,0,0,0.002592,0.001555,0.019699,0,0,0,0,0,1,0,0,0,5,0,0,0,18,0,2,0,0,0,0,29,1,0,0,0,0.000259,0.012442,Obfuscated
2,970,1940,0.5,0.021801,6.763158,0.264948,0.018557,0,0,101.555556,0.942268,1,0.000515,0,0,0,0,0,0.013918,3,3,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,7,1,0,0,0,0.007732,0.018557,Obfuscated
1,7457,7457,1,0.005753,12.171429,0.399893,0.006973,0,0.000536,167.318182,0.98726,1.8,0.001341,0,0,0,0.027491,0.001073,0.014885,0,0,1,1,0,0,0,0,3,13,0,2,0,12,0,0,1,0,1,1,24,1,0,0,0,0.000536,0.006839,Obfuscated
1,1229,1229,1,0.03478,7.357143,0.251424,0.013019,0,0,92.384615,0.977217,1,0.000814,0,0,0,0,0.001627,0.017087,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,6,1,0,0,0,0.000814,0.012205,Obfuscated
1,716,716,0,0.057947,7.173913,0.230447,0.011173,0,0,89.75,0.501397,0,0,0,0,0,0,0.002793,0.02095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.001397,0.009777,Obfuscated
1,583,583,0,0.070646,8.571429,0.205832,0.010292,0,0,95.166667,0.979417,0,0,0,0,0,0.006861,0,0.013722,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.001715,0.008576,Obfuscated
9,893.555556,8042,0.222222,0.005367,9.807843,0.310992,0.010818,0.023004,0,105.684932,0.959338,3.666667,0.000746,0,0,0,0.00945,0.000249,0.018155,0,0,1,1,0,2,0,0,3,23,0,2,0,13,0,0,1,0,1,0,4,1,0,0,0,0.003855,0.010818,Obfuscated
11,81.727273,899,0,0.048374,8.615385,0.124583,0.057842,0.245829,0,106.833333,0.713014,0,0,0,0,0,0,0,0.011123,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.031146,0.057842,Obfuscated
1,1694,1694,1,0.023366,21.961538,0.674144,0.004132,0,0,139.5,0.988194,0,0,0,0,0,0.069067,0,0.005903,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.00059,0.003542,Obfuscated
1,850,850,0,0.050202,8.833333,0.249412,0.010588,0,0,119,0.98,0,0,0,0,0,0,0,0.016471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.001176,0.009412,Obfuscated
1,1442,1442,1,0.026967,7.592105,0.400139,0.003467,0,0,238.333333,0.991678,0,0,0,0,0,0.004161,0,0.026352,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.000693,0.002774,Obfuscated
1,3458,3458,1,0.011944,8.550847,0.291787,0.004916,0,0,89.473684,0.983227,0,0,0,0,0,0.002892,0,0.020532,0,0,0,0,0,1,0,0,4,4,0,0,0,4,0,0,0,0,0,0,13,2,0,0,0,0.000289,0.004627,Obfuscated
1,1531,1531,1,0.02715,7.983607,0.318093,0.009798,0,0,115.692308,0.982364,1,0.000653,0,0,0,0,0,0.015023,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.000653,0.009144,Obfuscated
1357,92.750921,125863,0.001474,0.000346,9.870805,0.093483,0.104367,0.920739,0,121.174538,0.468859,2.125,0.000064,0,0,0,0.002272,0.001406,0.007127,18,9,9,2,1,58,0,1,27,243,2,7,0,97,3,50,21,0,10,0,178,6,0,0,0,0.047091,0.080008,Obfuscated
1,450007,450007,1,0.000093,14.076881,0.458148,0.001429,0,0.000002,153.818464,0.992285,0,0,0,0,0,0.019271,0.000129,0.013669,0,0,3,0,1,1,0,0,5,25,2,24,0,284,0,178,10,0,3,10,344,3,0,0,0,0.000098,0.001427,Obfuscated
1,554,554,0,0.077489,8.578947,0.294224,0.009025,0,0,90.333333,0.978339,0,0,0,0,0,0,0,0.019856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.001805,0.00722,Obfuscated
1,421,421,0,0.096721,7.111111,0.152019,0.011876,0,0,81,0.769596,0,0,0,0,0,0,0,0.016627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.002375,0.009501,Obfuscated
1,664,664,0,0.065812,9.227273,0.305723,0.009036,0,0,108.5,0.980422,0,0,0,0,0,0,0,0.018072,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0.001506,0.00753,Obfuscated
1,408,408,0,0.102167,6.5,0.159314,0.012255,0,0,79.4,0.973039,0,0,0,0,0,0,0.004902,0.017157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.002451,0.009804,Obfuscated
1,388,388,0,0.105851,7.25,0.149485,0.015464,0,0,77.5,0.798969,0,0,0,0,0,0,0,0.012887,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.002577,0.012887,Obfuscated
2,429.5,859,0,0.049803,9.35,0.217695,0.022119,0,0,65.636364,0.840512,0,0.001164,0,0,0,0.001164,0,0.012806,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,1,0,1,0,4,1,0,0,0,0.008149,0.022119,Obfuscated
1,3205,3205,1,0.013254,12.925926,0.217785,0.008736,0,0,116.703704,0.983151,1,0.000624,0,0,0,0.013105,0.003744,0.010296,0,0,0,0,0,1,0,0,0,14,0,0,0,8,0,3,3,0,0,0,11,1,0,0,0,0.000624,0.008424,Obfuscated
1,8462,8462,1,0.004887,14.478764,0.443158,0.004136,0,0,111.346667,0.986883,0,0,0,0,0,0.026708,0,0.011463,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,6,0,0,0,0,23,1,0,0,0,0.000118,0.004018,Obfuscated
4,683.5,2734,0.25,0.015944,9.270833,0.32553,0.012436,0.735552,0,216.333333,0.949525,1.5,0.000732,0,0,0,0.004023,0,0.025969,0,0,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,0,0,0,8,1,0,0,0,0.006218,0.01207,Obfuscated
1,3013,3013,1,0.013957,7.81875,0.415201,0.003651,0,0,249.083333,0.992035,0,0,0,0,0,0.002987,0,0.022901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0,0.000332,0.003319,Obfuscated
1,764,764,0,0.055751,7.833333,0.184555,0.017016,0,0,74.2,0.971204,1,0.001309,0,0,0,0,0,0.014398,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0.001309,0.015707,Obfuscated
9,177,1593,0,0.026714,6.44,0.101067,0.034526,0.743252,0,67.1,0.842436,0.5,0.001255,0,0,0,0.000628,0.002511,0.010672,0,0,2,0,0,0,0,0,1,3,0,0,0,7,0,1,0,0,2,0,9,1,0,0,0,0.011299,0.033898,Obfuscated
1,4786,4786,1,0.008642,14.464516,0.46845,0.003343,0,0,135.257143,0.989135,0,0,0,0,0,0.022566,0.000418,0.012537,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,2,0,0,0,0.000209,0.003134,Obfuscated
9,179.777778,1618,0,0.026873,8.078947,0.18974,0.02843,0.720643,0,80.411765,0.84487,0,0,0,0,0,0.001236,0,0.011125,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,6,1,0,0,0,0.010507,0.027812,Obfuscated
1,5920,5920,1,0.006882,10.285714,0.413514,0.001351,0,0,108.462963,0.989358,0,0,0,0,0,0.016723,0,0.013682,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,1,0,0,0,0.000169,0.001182,Obfuscated
11,224.090909,2465,0.090909,0.01737,9.185714,0.260852,0.028398,0.710345,0,175.75,0.855578,3,0.000406,0,0,0,0.008925,0.000811,0.010548,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,1,0,0,0,0,9,1,0,0,0,0.01217,0.027992,Obfuscated
1,7741,7741,1,0.005369,12.555133,0.42656,0.005813,0,0,144.490566,0.989278,0,0,0,0,0,0.021573,0.000646,0.011626,0,0,0,0,0,2,0,0,2,3,0,3,0,4,0,1,1,0,0,0,18,2,0,0,0,0.001292,0.005684,Obfuscated
10,118,1180,0,0.036482,16.842105,0.271186,0.04661,0.162712,0,146.166667,0.74322,0,0,0,0,0,0.015254,0,0.010169,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,2,0,0,0,4,1,0,0,0,0.025424,0.04661,Obfuscated
1,435,435,0,0.093668,7.2,0.165517,0.016092,0,0,79.75,0.733333,0,0,0,0,0,0,0,0.011494,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.002299,0.013793,Obfuscated
2,521.5,1043,0,0.040997,7.576923,0.188878,0.017258,0,0,117.5,0.901246,0,0,0,0,0,0.000959,0,0.016299,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,7,0,0,0,2,4,1,0,0,0,0.000959,0.017258,Obfuscated
1,593,593,0,0.069557,7.384615,0.161889,0.01855,0,0,82.285714,0.971332,1,0.001686,0,0,0,0,0,0.015177,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0.001686,0.016863,Obfuscated
1,544,544,0,0.076931,9.818182,0.198529,0.014706,0,0,91,0.669118,0,0,0,0,0,0,0,0.011029,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0.001838,0.012868,Obfuscated
1,1242,1242,1,0.033897,10.333333,0.374396,0.008857,0,0,130.888889,0.94847,2,0.000805,0,0,0,0.016908,0,0.014493,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,4,1,0,0,0,0.000805,0.008052,Obfuscated
1,1988,1988,1,0.021341,7.416667,0.223843,0.015594,0,0,96.9,0.974849,0.5,0.001006,0,0,0,0.001509,0,0.017103,3,3,0,0,0,0,0,0,3,0,0,6,0,1,1,0,1,0,0,0,4,1,0,0,0,0.001006,0.015091,Obfuscated
1,2194,2194,1,0.019557,7.743902,0.289426,0.011851,0,0,143.466667,0.980857,1,0.000456,0,0,0,0.001367,0,0.013218,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4,1,0,0,0,0.000456,0.011395,Obfuscated
1,3733,3733,1,0.011301,23.095238,0.649612,0.003215,0,0,168.045455,0.990356,0,0,0,0,0,0.041522,0,0.009912,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.000268,0.002947,Obfuscated
7,601.857143,4213,0.285714,0.010338,13.295775,0.448137,0.013292,0.040114,0,159.24,0.944932,0,0,0,0,0,0.008782,0.001424,0.015191,0,0,0,0,0,0,0,0,0,5,0,2,0,3,0,0,2,0,0,2,13,1,0,0,0,0.006409,0.013292,Obfuscated
8,628.125,5025,0.25,0.008577,16.571429,0.55403,0.010348,0.034229,0,298.875,0.951642,0,0,0,0,0,0.027463,0.003582,0.010149,0,0,0,0,0,1,0,0,0,5,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0.004975,0.010547,Obfuscated
1,6612,6612,1,0.004774,345.470588,0.888234,0.002117,0,0,140,0.148215,0,0,0,0,0,0.166969,0,0.00121,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,4,1,0,0,0,0.000302,0.001966,Obfuscated
1,2368,2368,1,0.017895,10.808824,0.310389,0.009713,0,0,155.2,0.983108,0,0,0,0,0,0.013091,0,0.012669,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,1,0,0,0,0.000422,0.009291,Obfuscated
1,1157,1157,1,0.036511,7.95122,0.281763,0.013829,0,0,113.2,0.978392,1,0.000864,0,0,0,0.001729,0,0.011236,0,0,0,0,0,1,0,0,2,2,0,1,0,1,0,0,1,0,0,1,5,1,0,0,0,0.001729,0.012965,Obfuscated
7,84.714286,593,0,0.072628,8.142857,0.096121,0.065767,0.284992,0,78.5,0.529511,0,0,0,0,0,0,0,0.008432,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0.042159,0.065767,Obfuscated
23,318.347826,7322,0.086957,0.006072,12.598639,0.252936,0.034553,0.160066,0,135.477273,0.814122,2,0.002049,0,0,0,0.001639,0,0.003141,0,0,0,0,0,0,0,0,0,1,0,13,0,15,0,0,2,0,0,0,4,1,0,0,0,0.022945,0.037421,Obfuscated
11,75.727273,833,0,0.05162,10.8,0.129652,0.081633,0.29892,0,62.571429,0.52581,0,0,0,0,0,0.002401,0,0.006002,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,1,0,0,0,0.044418,0.070828,Obfuscated
12,493,5916,0.166667,0.007203,27.700787,0.594659,0.015889,0.050203,0,426.846154,0.937965,0,0,0,0,0,0.052738,0.001859,0.009297,0,0,0,0,0,3,0,0,0,8,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.007099,0.015889,Obfuscated
1,1057,1057,1,0.040217,9.466667,0.403027,0.007569,0,0,92,0.957427,0,0,0,0,0,0.009461,0.001892,0.014191,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.000946,0.006623,Obfuscated
1,754,754,0,0.056264,8.8125,0.374005,0.007958,0,0,92.375,0.980106,0,0,0,0,0,0,0,0.015915,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0.001326,0.006631,Obfuscated
1,1955,1955,1,0.021951,7.381818,0.207673,0.015857,0,0,159.416667,0.978517,3,0.001535,0,0,0,0,0.001023,0.009719,0,0,0,0,0,1,0,0,2,1,0,2,0,1,0,0,0,0,0,0,6,1,0,0,0,0.000512,0.015345,Obfuscated
1,2353,2353,1,0.017901,11.306667,0.360391,0.015725,0,0,256.111111,0.979601,0,0,0,0,0,0.010625,0,0.012325,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.000425,0.0153,Obfuscated
1,399,399,0,0.103347,8,0.140351,0.015038,0,0,79.5,0.796992,0,0,0,0,0,0,0,0.012531,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0.002506,0.012531,Obfuscated
1,1647,1647,1,0.025239,12.589041,0.557984,0.00425,0,0,204,0.990893,0,0,0,0,0,0,0,0.004857,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0.000607,0.003643,Obfuscated
1,34,34,0,0.838749,0,0,0.088235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.029412,0.058824,Obfuscated
1,419,419,0,0.098893,6.222222,0.133652,0.019093,0,0,76.2,0.909308,0,0,0,0,0,0,0,0.01432,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.002387,0.016706,Obfuscated
10,515.9,5159,0.1,0.007938,5.640187,0.23396,0.009304,0.041481,0,55.505747,0.936034,0,0,0,0,0,0.005815,0,0.037604,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0.005427,0.009304,Obfuscated
1,1291,1291,1,0.032081,7.131579,0.209915,0.013168,0,0,140.666667,0.980635,1,0.000775,0,0,0,0,0,0.016266,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0.000775,0.012393,Obfuscated
1,2886,2886,1,0.014721,8.253521,0.203049,0.009009,0,0,259.090909,0.987526,2.5,0.000693,0,0,0,0.000693,0,0.014553,6,7,0,0,0,0,0,0,1,0,0,3,0,1,1,0,1,0,0,0,6,1,0,0,0,0.000693,0.008663,Obfuscated
1,1415,1415,1,0.029962,6.510638,0.216254,0.013428,0,0,106.461538,0.978092,1.5,0.001413,0,0,0,0,0,0.014134,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,5,1,0,0,0,0.000707,0.012721,Obfuscated
1,1981,1981,1,0.02163,7.836735,0.193841,0.014639,0,0,138.5,0.978799,2.5,0.00101,0,0,0,0.002019,0,0.011106,4,5,0,0,0,0,0,0,2,0,0,4,0,1,1,0,1,0,0,0,6,1,0,0,0,0.00101,0.014134,Obfuscated
1,1221,1221,1,0.034669,7.157895,0.222768,0.014742,0,0,108.454545,0.977068,1,0.000819,0,0,0,0,0,0.014742,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0.000819,0.013923,Obfuscated
