F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45
43,39.55813953488372,1701,0.0,0.024643486084383825,9.142857142857142,0.0376249265138154,0.13639035861258084,0.654320987654321,0.0,159.0,0.2804232804232804,0,0.0,0.0,0.0,0.0,0.0,0.007642563198118754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.08583186360964139
29,26.862068965517242,779,0.0,0.048970298697755404,9.142857142857142,0.0821566110397946,0.13735558408215662,0.1643132220795892,0.0,131.25,0.6739409499358151,0,0.0,0.0,0.0,0.0,0.0,0.01668806161745828,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.021822849807445442
69,28.144927536231883,1942,0.0,0.01990069760431584,11.434782608695652,0.13542739443872295,0.13388259526261587,0.014418125643666324,0.0,113.28571428571429,0.8166838311019567,1,0.0005149330587023687,0.0,0.0,0.0,0.0,0.02729145211122554,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0.009268795056642637
36,46.22222222222222,1664,0.0,0.02519373720073821,8.0,0.03365384615384615,0.1328125,0.7932692307692307,0.0,127.0,0.15264423076923078,0,0.0,0.0,0.0,0.0,0.0,0.003605769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09915865384615384
28,26.928571428571427,754,0.0,0.0522706277136524,10.2,0.13527851458885942,0.08620689655172414,0.0,0.0,214.66666666666666,0.8541114058355438,0,0.0,0.0,0.0,0.0,0.0,0.029177718832891247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.007957559681697613
13,31.307692307692307,407,0.0,0.09298221241142936,7.363636363636363,0.19901719901719903,0.07616707616707617,0.0,0.0,291.0,0.714987714987715,0,0.0,0.0,0.0,0.0,0.0,0.029484029484029485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009828009828009828
37,31.62162162162162,1170,0.0,0.032261047457129655,16.6875,0.4564102564102564,0.18034188034188034,0.0,0.0,271.0,0.23162393162393163,0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03247863247863248
25,22.08,552,0.0,0.06875903283415657,8.333333333333334,0.09057971014492754,0.13043478260869565,0.18659420289855072,0.0,91.75,0.6648550724637681,0,0.0,0.0,0.0,0.0,0.0,0.016304347826086956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03260869565217391
26,24.923076923076923,648,0.0,0.0618531579030839,16.333333333333332,0.22685185185185186,0.1388888888888889,0.06327160493827161,0.0,127.0,0.7839506172839507,0,0.0,0.0,0.0,0.0,0.0,0.016975308641975308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030864197530864196
153,25.326797385620914,3875,0.0,0.010450254161413031,18.22222222222222,0.16929032258064516,0.168,0.07380645161290322,0.0,95.1,0.7362580645161291,1,0.00025806451612903227,0.0,0.0,0.0,0.0,0.012129032258064516,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.02296774193548387
52,42.82692307692308,2227,0.0,0.01853593885310219,9.461538461538462,0.0552312528064661,0.13920071845532106,0.4997754827121688,0.0,289.0,0.3893129770992366,0,0.0,0.0,0.0,0.0,0.0,0.01661427929950606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06645711719802425
40,25.85,1034,0.0,0.03743380051420324,8.083333333333334,0.09381044487427466,0.1450676982591876,0.06576402321083172,0.0,252.0,0.7311411992263056,0,0.0,0.0,0.0,0.0,0.0,0.0367504835589942,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183752417794971
40,38.6,1544,0.0,0.027019473619620583,8.4,0.027202072538860103,0.14183937823834197,0.7927461139896373,0.0,101.5,0.13147668393782383,0,0.0,0.0,0.0,0.0,0.0,0.005829015544041451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10492227979274611
23,21.17391304347826,487,0.0,0.07703595156266639,10.0,0.08213552361396304,0.11498973305954825,0.0,0.0,88.5,0.7268993839835729,0,0.0,0.0,0.0,0.0,0.0,0.022587268993839837,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006160164271047228
198,23.792929292929294,4711,0.0,0.008242871733187355,8.551724137931034,0.105285502016557,0.14880067926130333,0.0,0.0,118.09375,0.8021651454043728,1,0.0006368074718743367,0.0,0.0,0.0,0.0,0.027807259605179366,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0.00764168966249204
29,32.86206896551724,953,0.0,0.04178161750079298,11.928571428571429,0.17523609653725078,0.09548793284365163,0.024134312696747113,0.0,161.6,0.8478488982161595,0,0.0,0.0,0.0,0.0,0.0,0.02728226652675761,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014690451206715634
28,22.071428571428573,618,0.0,0.0615719251255467,11.375,0.29449838187702265,0.11812297734627832,0.0,0.0,128.5,0.8317152103559871,0,0.0,0.0,0.0,0.0,0.0,0.014563106796116505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011326860841423949
29,32.10344827586207,931,0.0,0.04175960567506007,10.285714285714286,0.15467239527389903,0.09774436090225563,0.024704618689581095,0.0,157.2,0.8442534908700322,0,0.0,0.0,0.0,0.0,0.0,0.027926960257787327,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015037593984962405
53,32.0188679245283,1697,0.0,0.023809039722553778,14.818181818181818,0.09605185621685328,0.1107837360047142,0.2751915144372422,0.0,88.0,0.6222746022392457,0,0.0,0.0,0.0,0.0,0.0,0.022392457277548614,0,0,0,0,0,1,0,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.038892162639952856
257,23.64591439688716,6077,0.0,0.006365515661289245,8.76923076923077,0.03751851242389337,0.1841369096593714,0.0,0.0,82.92857142857143,0.7641928583182491,1,0.0003291097581043278,0.0,0.0,0.0,0.0,0.02106302451867698,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.010696067138390653
247,22.214574898785425,5487,0.0,0.007137536232980525,9.333333333333334,0.0306178239475123,0.17404774922544194,0.05886641151813377,0.0,83.72093023255815,0.6560962274466922,1,0.00036449790413705123,0.0,0.0,0.0,0.0,0.018407144158921085,0,0,0,0,0,0,0,0,2,6,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0.017131401494441405
160,24.375,3900,0.0,0.010399559141698725,19.914285714285715,0.17871794871794872,0.14076923076923076,0.08717948717948718,0.0,82.82857142857142,0.7433333333333333,0,0.0,0.0,0.0,0.0002564102564102564,0.0,0.014358974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02564102564102564
20,27.9,558,0.0,0.07247239281384775,12.454545454545455,0.24551971326164876,0.10931899641577061,0.12186379928315412,0.0,138.0,0.7419354838709677,0,0.0,0.0,0.0,0.0,0.0,0.007168458781362007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012544802867383513
16,32.3125,517,0.0,0.07769486411343368,12.25,0.1895551257253385,0.09284332688588008,0.31721470019342357,0.0,88.5,0.34235976789168276,0,0.0,0.0,0.0,0.0,0.0,0.005802707930367505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04448742746615087
53,27.037735849056602,1433,0.0,0.026905138493235694,9.117647058823529,0.10816468946266573,0.15771109560362875,0.0,0.0,66.94117647058823,0.7941381716678297,0,0.0006978367062107466,0.0,0.0,0.0,0.0,0.0209351011863224,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013956734124214934
42,24.0,1008,0.0,0.03842376546958131,15.909090909090908,0.1736111111111111,0.18551587301587302,0.12103174603174603,0.0,114.66666666666667,0.6825396825396826,0,0.0,0.0,0.0,0.0,0.0,0.008928571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.030753968253968252
28,48.142857142857146,1348,0.0,0.03109384189256867,9.75,0.028931750741839762,0.13501483679525222,0.8894658753709199,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.001483679525222552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10756676557863501
47,32.12765957446808,1510,0.0,0.0261220408702428,9.95,0.1317880794701987,0.123841059602649,0.06821192052980132,0.0,168.57142857142858,0.7814569536423841,0,0.0,0.0,0.0,0.0,0.0,0.024503311258278145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015231788079470199
65,28.138461538461538,1829,0.0,0.021957193965095365,8.793103448275861,0.1394204483324221,0.1344997266265719,0.030071077091306724,0.0,91.1875,0.7977036632039366,1,0.0010934937124111536,0.0,0.0,0.0,0.0,0.01913613996719519,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01530891197375615
54,36.074074074074076,1948,0.0,0.02155349428462101,13.714285714285714,0.049281314168377825,0.14630390143737165,0.667864476386037,0.0,158.33333333333334,0.24383983572895276,0,0.0,0.0,0.0,0.0,0.0,0.004620123203285421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08880903490759753
18,33.888888888888886,610,0.0,0.06439263302161075,12.0,0.07868852459016394,0.10983606557377049,0.4426229508196721,0.0,108.5,0.3557377049180328,0,0.0,0.0,0.0,0.0,0.0,0.014754098360655738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05573770491803279
28,21.571428571428573,604,0.0,0.06568717919745401,12.714285714285714,0.14735099337748345,0.1423841059602649,0.11423841059602649,0.0,108.0,0.7152317880794702,0,0.0,0.0,0.0,0.004966887417218543,0.0,0.016556291390728478,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019867549668874173
87,20.137931034482758,1752,0.0,0.02084684118169551,21.454545454545453,0.13470319634703196,0.2671232876712329,0.0,0.0,70.6470588235294,0.6855022831050228,0,0.0,0.0,0.0,0.0,0.0,0.01997716894977169,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0.011986301369863013
15,27.133333333333333,407,0.0,0.09187389070730638,12.333333333333334,0.18181818181818182,0.07371007371007371,0.0,0.0,179.5,0.8820638820638821,0,0.0,0.0,0.0,0.0,0.0,0.019656019656019656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007371007371007371
326,27.23006134969325,8877,0.0,0.004801519620978026,14.554347826086957,0.1508392474935226,0.14047538582854568,0.19567421426157486,0.0,104.55357142857143,0.6595696744395629,0,0.0,0.0,0.0,0.0004506026810859525,0.0004506026810859525,0.018812661935338516,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.031992790357102625
221,21.520361990950228,4756,0.0,0.007680804475041049,8.452380952380953,0.07464255677039529,0.2253994953742641,0.06223717409587889,0.0,62.294117647058826,0.6679983179142136,0,0.0,0.0,0.0,0.0,0.0,0.019974768713204374,0,0,1,0,0,1,0,0,0,2,0,13,0,0,0,1,13,0,1,0,0,0,0,0,0,0.024179983179142137
30,30.433333333333334,913,0.0,0.04174607838450028,8.875,0.07776560788608981,0.06133625410733844,0.07776560788608981,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.03066812705366922,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023001095290251915
39,33.43589743589744,1304,0.0,0.029942388541457275,10.6,0.08128834355828221,0.1111963190184049,0.28680981595092025,0.0,195.0,0.598159509202454,0,0.0,0.0,0.0,0.0,0.0,0.015337423312883436,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04141104294478527
17,28.88235294117647,491,0.0,0.07588574589724584,8.857142857142858,0.12627291242362526,0.07942973523421588,0.0,0.0,214.5,0.8737270875763747,0,0.0,0.0,0.0,0.0,0.0,0.028513238289205704,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.014256619144602852
43,42.325581395348834,1820,0.0,0.023147222304487784,11.222222222222221,0.05549450549450549,0.11868131868131868,0.7098901098901099,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.007692307692307693,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09010989010989011
20,25.8,516,0.0,0.07131872363918187,8.5,0.19767441860465115,0.07364341085271318,0.0,0.0,165.5,0.6414728682170543,0,0.0,0.0,0.0,0.0,0.0,0.01937984496124031,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011627906976744186
28,28.535714285714285,799,0.0,0.04740756319206423,8.555555555555555,0.09637046307884856,0.09386733416770963,0.18898623279098872,0.0,187.0,0.7021276595744681,0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03754693366708386
20,27.05,541,0.0,0.06810186897131729,8.555555555555555,0.1423290203327172,0.07578558225508318,0.0,0.0,433.0,0.800369685767098,0,0.0,0.0,0.0,0.0,0.0,0.027726432532347505,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014787430683918669
60,35.93333333333333,2156,0.0,0.01911284497339629,6.5,0.02411873840445269,0.16883116883116883,0.5347866419294991,0.0,84.5,0.07838589981447125,1,0.00046382189239332097,0.0,0.0,0.0,0.0,0.015769944341372914,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.07838589981447125
23,24.217391304347824,557,0.0,0.067903471016187,8.428571428571429,0.1059245960502693,0.1436265709156194,0.17235188509874327,0.0,73.6,0.6606822262118492,0,0.0,0.0,0.0,0.0,0.0,0.01615798922800718,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03949730700179533
39,41.48717948717949,1618,0.0,0.025525976682573816,10.4,0.032138442521631644,0.1508034610630408,0.784301606922126,0.0,85.0,0.157601977750309,0,0.0,0.0,0.0,0.0,0.0,0.004326328800988875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103831891223733
20,28.05,561,0.0,0.06700484232934245,11.285714285714286,0.1408199643493761,0.08377896613190731,0.0,0.0,490.0,0.8734402852049911,0,0.0,0.0,0.0,0.0,0.0,0.0285204991087344,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213903743315508
115,29.808695652173913,3428,0.0,0.011913336743298586,9.344827586206897,0.07905484247374563,0.17386231038506417,0.3920653442240373,0.0,105.66666666666667,0.46236872812135354,0,0.00029171528588098014,0.0,0.0,0.0,0.0011668611435239206,0.013710618436406068,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.061260210035005834
33,30.060606060606062,992,0.0,0.0374256439653881,10.0,0.10080645161290322,0.16431451612903225,0.0,0.0,113.42857142857143,0.8004032258064516,0,0.0,0.0,0.0,0.0,0.0,0.02620967741935484,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.011088709677419355
60,40.2,2412,0.0,0.016982457000877416,10.416666666666666,0.051824212271973466,0.14469320066334992,0.6533996683250415,0.0,135.4,0.2806799336650083,0,0.0,0.0,0.0,0.0008291873963515755,0.0,0.009950248756218905,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0.09245439469320066
43,22.186046511627907,954,0.0,0.0389885101260553,7.6923076923076925,0.10482180293501048,0.11949685534591195,0.0,0.0,132.0,0.8301886792452831,0,0.0,0.0,0.0,0.0,0.0,0.025157232704402517,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012578616352201259
16,25.5625,409,0.0,0.10066158332217362,14.8,0.18092909535452323,0.09290953545232274,0.0,0.0,275.0,0.6723716381418093,0,0.0,0.0,0.0,0.0,0.0,0.009779951100244499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019559902200488997
75,33.56,2517,0.0,0.01619058389287225,11.25,0.05363528009535161,0.1617004370282082,0.6297179181565355,0.0,84.0,0.266984505363528,0,0.0,0.0,0.0,0.0003972983710766786,0.0,0.011124354390147001,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.09296781883194279
26,22.5,585,0.0,0.06501288719263593,8.428571428571429,0.10085470085470086,0.12991452991452992,0.1675213675213675,0.0,79.2,0.676923076923077,0,0.0,0.0,0.0,0.0,0.0,0.017094017094017096,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.041025641025641026
43,39.093023255813954,1681,0.0,0.024508237816325672,8.285714285714286,0.034503271861986914,0.15110053539559787,0.7251635930993456,0.0,57.666666666666664,0.20582986317668056,0,0.0,0.0,0.0,0.0,0.0,0.007733491969066032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0975609756097561
21,26.0,546,0.0,0.06875132768400553,8.857142857142858,0.11355311355311355,0.08424908424908426,0.0,0.0,158.0,0.8681318681318682,0,0.0,0.0,0.0,0.0,0.0,0.031135531135531136,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01282051282051282
18,16.0,288,0.0,0.1309847627983324,9.0,0.15625,0.12152777777777778,0.0,0.0,58.0,0.8055555555555556,0,0.003472222222222222,0.0,0.0,0.0,0.0,0.017361111111111112,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.027777777777777776
21,16.761904761904763,352,0.0,0.10577360914312486,9.0,0.1278409090909091,0.14488636363636365,0.0,0.0,55.2,0.7840909090909091,0,0.002840909090909091,0.0,0.0,0.0,0.0,0.019886363636363636,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.022727272727272728
20,16.45,329,0.0,0.11405721611228047,9.0,0.13677811550151975,0.14285714285714285,0.0,0.0,51.6,0.78419452887538,0,0.00303951367781155,0.0,0.0,0.0,0.0,0.015197568389057751,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0243161094224924
20,16.4,328,0.0,0.11406616147106707,9.0,0.13719512195121952,0.1402439024390244,0.0,0.0,51.6,0.7865853658536586,0,0.003048780487804878,0.0,0.0,0.0,0.0,0.01524390243902439,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.024390243902439025
20,16.6,332,0.0,0.11334165412104802,9.0,0.1355421686746988,0.13855421686746988,0.0,0.0,52.4,0.7891566265060241,0,0.0030120481927710845,0.0,0.0,0.0,0.0,0.018072289156626505,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.024096385542168676
21,18.38095238095238,386,0.0,0.09750411492992891,9.857142857142858,0.17875647668393782,0.14248704663212436,0.0,0.0,61.2,0.7927461139896373,0,0.0025906735751295338,0.0,0.0,0.0,0.0,0.015544041450777202,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.023316062176165803
26,17.153846153846153,446,0.0,0.08271456424815153,8.666666666666666,0.11659192825112108,0.16591928251121077,0.0,0.0,48.57142857142857,0.7623318385650224,0,0.002242152466367713,0.0,0.0,0.0,0.0,0.017937219730941704,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.020179372197309416
26,17.115384615384617,445,0.0,0.08276449326128403,8.666666666666666,0.11685393258426967,0.16404494382022472,0.0,0.0,48.57142857142857,0.7640449438202247,0,0.0022471910112359553,0.0,0.0,0.0,0.0,0.017977528089887642,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.020224719101123594
26,17.26923076923077,449,0.0,0.08243365228972313,8.666666666666666,0.11581291759465479,0.16258351893095768,0.0,0.0,49.142857142857146,0.7661469933184856,0,0.0022271714922048997,0.0,0.0,0.0,0.0,0.0200445434298441,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0200445434298441
27,18.333333333333332,495,0.0,0.07508953264909514,9.5,0.15353535353535352,0.17373737373737375,0.0,0.0,53.714285714285715,0.7595959595959596,0,0.00202020202020202,0.0,0.0,0.0,0.0,0.01818181818181818,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.020202020202020204
126,20.246031746031747,2551,0.0,0.014418095997649103,7.857142857142857,0.02156017248137985,0.17208937671501373,0.0,0.0,55.55555555555556,0.7840062720501764,0,0.0,0.0,0.0,0.0,0.0,0.03449627597020776,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007056056448451587
13,25.153846153846153,327,0.0,0.10909873049398332,10.666666666666666,0.29357798165137616,0.1834862385321101,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.01529051987767584,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012232415902140673
40,44.275,1771,0.0,0.02351869780778718,13.571428571428571,0.053642010163749296,0.15019762845849802,0.6696781479390175,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.009034443817052512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09090909090909091
28,25.928571428571427,726,0.0,0.05400318596747647,15.333333333333334,0.12672176308539945,0.1763085399449036,0.0,0.0,194.66666666666666,0.8044077134986226,0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01928374655647383
25,29.24,731,0.0,0.052751129844629416,21.22222222222222,0.2612859097127223,0.11491108071135431,0.0,0.0,215.33333333333334,0.8837209302325582,0,0.0,0.0,0.0,0.0,0.0,0.019151846785225718,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.03556771545827633
48,34.291666666666664,1646,0.0,0.02547129402057036,8.555555555555555,0.04678007290400972,0.14277035236938032,0.7120291616038882,0.0,73.4,0.2229647630619684,0,0.0,0.0,0.0,0.0,0.0,0.007290400972053463,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.09902794653705954
102,40.15686274509804,4096,0.0,0.009336478925800765,26.142857142857142,0.134033203125,0.18798828125,0.38818359375,0.0,136.42857142857142,0.46630859375,0.3333333333333333,0.000732421875,0.0,0.0,0.0009765625,0.0,0.006591796875,0,0,0,0,0,2,0,0,0,4,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0.06298828125
23,29.608695652173914,681,0.0,0.05569904316282589,8.75,0.1027900146842878,0.07929515418502203,0.0,0.0,199.66666666666666,0.8795888399412628,0,0.0,0.0,0.0,0.0,0.0,0.030837004405286344,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.010279001468428781
25,26.92,673,0.0,0.05621658694948468,8.285714285714286,0.0861812778603269,0.13670133729569092,0.2823179791976226,0.0,78.6,0.5839524517087668,0,0.0,0.0,0.0,0.0,0.0,0.010401188707280832,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.06686478454680535
58,33.672413793103445,1953,0.0,0.021260985181401768,12.272727272727273,0.06912442396313365,0.12852022529441884,0.5698924731182796,0.0,91.85714285714286,0.329237071172555,0,0.0,0.0,0.0,0.0,0.0,0.007680491551459293,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0.07885304659498207
34,35.05882352941177,1192,0.0,0.03053515024579922,18.0,0.09060402684563758,0.19798657718120805,0.5805369127516778,0.0,84.75,0.28439597315436244,0,0.0,0.0,0.0,0.0,0.0,0.009228187919463088,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.09144295302013423
52,28.942307692307693,1505,0.0,0.02505291708507217,11.142857142857142,0.10365448504983389,0.1568106312292359,0.18006644518272424,0.0,99.2,0.6591362126245848,0,0.0,0.0,0.0,0.0,0.0,0.013289036544850499,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0.045182724252491695
202,27.11881188118812,5478,0.0,0.006884841035510813,13.161290322580646,0.07447973713033954,0.18181818181818182,0.357429718875502,0.0,65.325,0.4769989047097481,0,0.001095290251916758,0.0,0.0,0.0,0.0003650967506389193,0.013691128148959474,0,0,0,0,0,1,0,0,0,5,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0.056772544724351955
19,25.210526315789473,479,0.0,0.08304635044413378,14.555555555555555,0.27348643006263046,0.0709812108559499,0.0,0.0,396.0,0.826722338204593,0,0.0,0.0,0.0,0.0,0.0,0.014613778705636743,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016701461377870562
27,38.22222222222222,1032,0.0,0.03722444472785817,11.444444444444445,0.1996124031007752,0.12887596899224807,0.0,0.0,793.0,0.7684108527131783,4,0.0009689922480620155,0.0,0.0,0.003875968992248062,0.0,0.012596899224806201,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013565891472868217
34,24.88235294117647,846,0.0,0.04641078785560636,11.6,0.13711583924349882,0.15484633569739953,0.04964539007092199,0.0,63.7,0.7529550827423168,0,0.0,0.0,0.0,0.0,0.0,0.01773049645390071,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018912529550827423
103,35.262135922330096,3632,0.0,0.010854608285321194,19.258064516129032,0.16437224669603523,0.14234581497797358,0.08314977973568281,0.0,120.21739130434783,0.7612885462555066,0,0.00027533039647577095,0.0,0.0,0.0,0.0,0.01183920704845815,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0.023127753303964757
